,Zipcode,State,Zipcode Latitude,Zipcode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
259,10119,Berlin,52.5305,13.4053,Civilist Berlin,52.531464547659695,13.399805798922229,Boutique
260,10119,Berlin,52.5305,13.4053,Nong Nia,52.533145631315946,13.401588279762336,Vietnamese Restaurant
261,10119,Berlin,52.5305,13.4053,Zionskirche,52.53434212530908,13.40388775416483,Church
262,10119,Berlin,52.5305,13.4053,Cuore di vetro,52.52657678557984,13.408722634920323,Ice Cream Shop
263,10119,Berlin,52.5305,13.4053,pro qm,52.52711844527707,13.410147431340095,Bookstore
264,10119,Berlin,52.5305,13.4053,Hotel Mani,52.52946222899783,13.39965895599839,Hotel
265,10119,Berlin,52.5305,13.4053,Monsieur Vuong,52.526742025424255,13.407813473127689,Vietnamese Restaurant
266,10119,Berlin,52.5305,13.4053,EastSeven Berlin Hostel,52.53346187395801,13.41054917570367,Hostel
267,10119,Berlin,52.5305,13.4053,Chén Chè,52.52743712411769,13.402567529916778,Vietnamese Restaurant
268,10119,Berlin,52.5305,13.4053,Buck & Breck,52.532108,13.399026,Cocktail Bar
269,10119,Berlin,52.5305,13.4053,Quà Phê,52.52690541186049,13.408734478767942,Vietnamese Restaurant
270,10119,Berlin,52.5305,13.4053,Kiez Falafel,52.527997405771,13.410100936889647,Falafel Restaurant
271,10119,Berlin,52.5305,13.4053,Kauf Dich glücklich Flagship-Store,52.52688649561831,13.403374312638759,Clothing Store
272,10119,Berlin,52.5305,13.4053,Zionskirchplatz,52.53425657721459,13.404267067374413,Plaza
273,10119,Berlin,52.5305,13.4053,Alimentari,52.53406919297667,13.402112142307157,Italian Restaurant
274,10119,Berlin,52.5305,13.4053,Rises Delicacies,52.532878842264346,13.400072982034857,Gourmet Shop
275,10119,Berlin,52.5305,13.4053,Milchhalle,52.527792,13.400447,Coffee Shop
276,10119,Berlin,52.5305,13.4053,La Focacceria,52.533571049751046,13.403345986748102,Pizza Place
277,10119,Berlin,52.5305,13.4053,Ace & Tate,52.52632840441033,13.407713676111484,Optical Shop
278,10119,Berlin,52.5305,13.4053,What do you fancy love?,52.528240176294645,13.409489161621611,Café
279,10119,Berlin,52.5305,13.4053,La Bigoudène,52.534312009685856,13.403456851709327,French Restaurant
280,10119,Berlin,52.5305,13.4053,HERMAN,52.5323916321789,13.412292397754532,Beer Bar
281,10119,Berlin,52.5305,13.4053,Al Contadino Sotto Le Stelle,52.52780835209213,13.401225263437848,Italian Restaurant
282,10119,Berlin,52.5305,13.4053,Casa Camper Boutique Hotel Berlin Mitte,52.525798863232176,13.403817626691175,Hotel
283,10119,Berlin,52.5305,13.4053,Cocolo Ramen,52.52715986760178,13.399341255426407,Ramen Restaurant
284,10119,Berlin,52.5305,13.4053,Pappa E Ciccia,52.534297301794446,13.40822782697001,Italian Restaurant
285,10119,Berlin,52.5305,13.4053,ticro,52.52710124733329,13.407421843841341,Cosmetics Shop
286,10119,Berlin,52.5305,13.4053,Mädchenitaliener,52.52695629066822,13.407940733559887,Italian Restaurant
287,10119,Berlin,52.5305,13.4053,Schokoladen,52.529744,13.397268,Rock Club
288,10119,Berlin,52.5305,13.4053,Napoljonska,52.53485363274298,13.405777215957642,Breakfast Spot
289,10119,Berlin,52.5305,13.4053,Becycle,52.53347944059547,13.398609971892046,Cycle Studio
290,10119,Berlin,52.5305,13.4053,Sophiensaele,52.526030745383984,13.401385144871206,Dance Studio
291,10119,Berlin,52.5305,13.4053,Shiso Burger,52.527269917172944,13.398796981782652,Burger Joint
292,10119,Berlin,52.5305,13.4053,Röststätte Berlin,52.52899604707413,13.397427499294281,Coffee Shop
293,10119,Berlin,52.5305,13.4053,Al Contadino Mozzarella Bar,52.52772201170258,13.400799502923947,Italian Restaurant
294,10119,Berlin,52.5305,13.4053,do you read me?!,52.52721193085127,13.397700600251317,Bookstore
295,10119,Berlin,52.5305,13.4053,BEN RAHIM,52.52516811272114,13.40192843798598,Coffee Shop
296,10119,Berlin,52.5305,13.4053,Jivamukti Yoga,52.53448564309833,13.399451762796286,Yoga Studio
297,10119,Berlin,52.5305,13.4053,Les Pâtisseries de Sébastien,52.532461994787546,13.396976563017251,Pastry Shop
298,10119,Berlin,52.5305,13.4053,The Barn,52.527419,13.398206,Coffee Shop
299,10119,Berlin,52.5305,13.4053,rou,52.535233,13.407213,Vegetarian / Vegan Restaurant
300,10178,Berlin,52.5213,13.4096,Fat Tire Bike Tours,52.521232885960515,13.409109598118372,Bike Rental / Bike Share
301,10178,Berlin,52.5213,13.4096,LUSH,52.51984357496295,13.410409304434047,Cosmetics Shop
302,10178,Berlin,52.5213,13.4096,19grams,52.52276671294072,13.407040632783433,Coffee Shop
303,10178,Berlin,52.5213,13.4096,Kaufland,52.522326797615655,13.408080040504412,Big Box Store
304,10178,Berlin,52.5213,13.4096,THE REED,52.52224860815297,13.408036355819718,Restaurant
305,10178,Berlin,52.5213,13.4096,Flying Tiger,52.52243722587935,13.412612279052135,Gift Shop
306,10178,Berlin,52.5213,13.4096,MYKITA,52.52352,13.40948,Optical Shop
307,10178,Berlin,52.5213,13.4096,Galeria Gourmet,52.522256319546294,13.411458606631587,Gourmet Shop
308,10178,Berlin,52.5213,13.4096,Motel One Berlin-Alexanderplatz,52.519390187716915,13.412157520940962,Hotel
309,10178,Berlin,52.5213,13.4096,Mama Van - Sai Gon Deli,52.52277618060749,13.41046135741149,Vietnamese Restaurant
310,10178,Berlin,52.5213,13.4096,dolores*,52.523736,13.409249,Burrito Place
311,10178,Berlin,52.5213,13.4096,Madami,52.52338247426076,13.408974409103394,Vietnamese Restaurant
312,10178,Berlin,52.5213,13.4096,Decathlon,52.5196293,13.4107977,Sporting Goods Shop
313,10178,Berlin,52.5213,13.4096,Motel One Berlin-Hackescher Markt,52.523108561905545,13.408625897355646,Hotel
314,10178,Berlin,52.5213,13.4096,momotaro tavern,52.521201,13.409838,Burger Joint
315,10178,Berlin,52.5213,13.4096,Lebensmittel in Mitte,52.52415016934014,13.407659595853865,German Restaurant
316,10178,Berlin,52.5213,13.4096,Block House,52.520469296385464,13.405277522085193,Steakhouse
317,10178,Berlin,52.5213,13.4096,Father Carpenter,52.52446934407154,13.406614065170288,Coffee Shop
318,10178,Berlin,52.5213,13.4096,Coffee Fellows,52.520379,13.411025,Coffee Shop
319,10178,Berlin,52.5213,13.4096,EL COLMADO,52.519412,13.409681,Spanish Restaurant
320,10178,Berlin,52.5213,13.4096,Berliner Fernsehturm,52.520936215883296,13.410006840667707,Scenic Lookout
321,10178,Berlin,52.5213,13.4096,Alternative Berlin Tour,52.52109572355862,13.410297807470739,Tour Provider
322,10178,Berlin,52.5213,13.4096,Klub Kitchen,52.524849,13.408988,Bistro
323,10178,Berlin,52.5213,13.4096,Titus,52.52094968439927,13.405920731515282,Board Shop
324,10178,Berlin,52.5213,13.4096,Neptunbrunnen,52.51953850001971,13.4069248448423,Fountain
325,10178,Berlin,52.5213,13.4096,Adina Apartment Hotel Berlin Hackescher Markt,52.52229341049498,13.404273310410682,Hotel
326,10178,Berlin,52.5213,13.4096,Barrio Weine Berlin,52.52353112944333,13.405946320013436,Wine Shop
327,10178,Berlin,52.5213,13.4096,Prince,52.524362307195496,13.409995579367576,Asian Restaurant
328,10178,Berlin,52.5213,13.4096,Trüffelschwein,52.52538210651051,13.410744923625371,Men's Store
329,10178,Berlin,52.5213,13.4096,Ruine der Franziskaner-Klosterkirche,52.51840798816964,13.412450551986694,Historic Site
330,10178,Berlin,52.5213,13.4096,Waffel oder Becher,52.521006850678695,13.403814748185349,Ice Cream Shop
331,10178,Berlin,52.5213,13.4096,UNIQLO,52.52117782139795,13.413485067709228,Clothing Store
332,10178,Berlin,52.5213,13.4096,Luiban,52.525728409357015,13.410967586425084,Stationery Store
333,10178,Berlin,52.5213,13.4096,The Blue Yard,52.524472411669564,13.40659411522576,Shopping Plaza
334,10178,Berlin,52.5213,13.4096,Madami II,52.52321659249785,13.408217887361939,Asian Restaurant
335,10178,Berlin,52.5213,13.4096,Evo Berlin Rosa,52.52446691047428,13.410111731235915,Gym / Fitness Center
336,10178,Berlin,52.5213,13.4096,MeMu Menschen Museum,52.520552569946936,13.408872485160826,Science Museum
337,10178,Berlin,52.5213,13.4096,Alexanderplatz,52.52169826251361,13.413105010986326,Plaza
338,10178,Berlin,52.5213,13.4096,Shiori,52.5255006388942,13.40827536421529,Japanese Restaurant
339,10178,Berlin,52.5213,13.4096,Babylon,52.52584013251125,13.411522507667542,Indie Movie Theater
340,10178,Berlin,52.5213,13.4096,& other stories,52.52470468888106,13.404871653596311,Clothing Store
341,10178,Berlin,52.5213,13.4096,Tigertörtchen,52.51714999915386,13.407926093359984,Cupcake Shop
342,10178,Berlin,52.5213,13.4096,Radisson Blu,52.5195799,13.4027303,Hotel
343,10178,Berlin,52.5213,13.4096,Asia Mekong,52.52162093550016,13.409489355861849,Grocery Store
344,10178,Berlin,52.5213,13.4096,Sonnenstudio BlueBox,52.51927926746068,13.412135488715,Tanning Salon
345,10178,Berlin,52.5213,13.4096,TYPE HYPE,52.52455093981894,13.409918546676636,Design Studio
346,10178,Berlin,52.5213,13.4096,Cuore di vetro,52.52657678557984,13.408722634920323,Ice Cream Shop
347,10178,Berlin,52.5213,13.4096,Brillenwerkstatt,52.523325706217506,13.404721222965055,Optical Shop
348,10178,Berlin,52.5213,13.4096,Buchhandlung Walther König,52.52130069676686,13.40075831891714,Bookstore
349,10178,Berlin,52.5213,13.4096,FitX,52.5233653679368,13.416450271602566,Gym / Fitness Center
350,10178,Berlin,52.5213,13.4096,Weber Grill Academy,52.52162935093222,13.40354964844476,Hobby Shop
351,10178,Berlin,52.5213,13.4096,Yogatribe,52.524093424666,13.405199277071123,Yoga Studio
352,10178,Berlin,52.5213,13.4096,Die Hackeschen Höfe,52.52409392075061,13.402157365180152,Monument / Landmark
353,10178,Berlin,52.5213,13.4096,COS,52.52497875366139,13.406327221790633,Clothing Store
354,10178,Berlin,52.5213,13.4096,Nikolaikirchplatz,52.51670039311001,13.406839179328845,Plaza
355,10178,Berlin,52.5213,13.4096,King King,52.52510912065574,13.410327894011647,Sushi Restaurant
356,10178,Berlin,52.5213,13.4096,Yoli Frozen Yogurt,52.52448762119537,13.408198495310922,Frozen Yogurt Shop
357,10178,Berlin,52.5213,13.4096,Buscaglione,52.52399380498759,13.407616209150518,Café
358,10178,Berlin,52.5213,13.4096,Ace & Tate,52.52632840441033,13.407713676111484,Optical Shop
359,10178,Berlin,52.5213,13.4096,Butter Lindner,52.524774375054115,13.4032491694508,Gourmet Shop
360,10178,Berlin,52.5213,13.4096,The Barn,52.524669052134364,13.404090960774697,Coffee Shop
361,10178,Berlin,52.5213,13.4096,pro qm,52.52711844527707,13.410147431340095,Bookstore
362,10178,Berlin,52.5213,13.4096,Designpanoptikum - surreales Museum für industrielle Objekte,52.516941,13.406072,Museum
363,10178,Berlin,52.5213,13.4096,Broke & Schön,52.52573571038839,13.407228940385263,Boutique
364,10178,Berlin,52.5213,13.4096,Hackescher Markt,52.52299349801406,13.40237760464655,Plaza
365,10178,Berlin,52.5213,13.4096,Banh Mi Stable,52.526965,13.408235,Sandwich Place
366,10178,Berlin,52.5213,13.4096,BIO COMPANY,52.52302495100017,13.403617698870725,Organic Grocery
367,10178,Berlin,52.5213,13.4096,Neurotitan,52.524487579714304,13.401809464072441,Art Gallery
368,10178,Berlin,52.5213,13.4096,Wonderpots Frozen Yogurt,52.518385556646415,13.415715922434426,Frozen Yogurt Shop
369,10178,Berlin,52.5213,13.4096,Monsieur Vuong,52.526742025424255,13.407813473127689,Vietnamese Restaurant
370,10178,Berlin,52.5213,13.4096,Hundt Hammer Stein,52.52578995063951,13.40706797203832,Bookstore
371,10178,Berlin,52.5213,13.4096,EXIT - Live Escape Game,52.51604757593606,13.412409748441892,General Entertainment
372,10178,Berlin,52.5213,13.4096,Casa Camper Boutique Hotel Berlin Mitte,52.525798863232176,13.403817626691175,Hotel
373,10178,Berlin,52.5213,13.4096,SOY,52.526123464621996,13.411438331538022,Vegetarian / Vegan Restaurant
374,10178,Berlin,52.5213,13.4096,Nikolaiviertel,52.51678234501796,13.406453132629395,Neighborhood
375,10178,Berlin,52.5213,13.4096,Quà Phê,52.52690541186049,13.408734478767942,Vietnamese Restaurant
376,10178,Berlin,52.5213,13.4096,BEN RAHIM,52.52516811272114,13.40192843798598,Coffee Shop
377,10178,Berlin,52.5213,13.4096,Eden Restaurant,52.52204609875019,13.404751386925534,Vietnamese Restaurant
378,10178,Berlin,52.5213,13.4096,B & B Hotels Alexanderplatz,52.517333610304895,13.415272115831497,Bed & Breakfast
379,10178,Berlin,52.5213,13.4096,Volksbühne,52.52683,13.411794,Theater
380,10178,Berlin,52.5213,13.4096,The Greens,52.51548526539993,13.408987305491618,Café
381,10178,Berlin,52.5213,13.4096,Absinth Depot Berlin,52.52544626304552,13.405128500995964,Liquor Store
382,10178,Berlin,52.5213,13.4096,UNIQLO,52.52367052971461,13.402583637447577,Clothing Store
383,10178,Berlin,52.5213,13.4096,Kino Central,52.52447887106346,13.40192978431636,Indie Movie Theater
384,10178,Berlin,52.5213,13.4096,Hackesche Höfe Kino,52.52414801456576,13.402078407721529,Indie Movie Theater
385,10178,Berlin,52.5213,13.4096,Scotch & Soda,52.524792263809054,13.407643139881202,Clothing Store
386,10178,Berlin,52.5213,13.4096,P & T - Paper & Tea,52.527096589746186,13.408233533335437,Tea Room
387,10178,Berlin,52.5213,13.4096,Hotel ZOE,52.5230950484122,13.400966433702536,Hotel
388,10178,Berlin,52.5213,13.4096,"Bronzestatue ""Heiliger St. Georg im Kampf mit dem Drachen""",52.51629022223086,13.405557792008159,Outdoor Sculpture
389,10178,Berlin,52.5213,13.4096,Asia Markt Lee,52.51917190642811,13.414926600945783,Grocery Store
390,10178,Berlin,52.5213,13.4096,St. Christopher's Inn Berlin,52.526799658965544,13.410656154155731,Hostel
391,10178,Berlin,52.5213,13.4096,The Grand,52.52536446043677,13.412734877843109,Restaurant
392,10178,Berlin,52.5213,13.4096,KATJES Café Grün-Ohr,52.52489105403483,13.403298205097427,Cupcake Shop
393,10178,Berlin,52.5213,13.4096,Amorino,52.52357551978076,13.401552886189101,Ice Cream Shop
394,10178,Berlin,52.5213,13.4096,MA'LOA Poké Bowl,52.52365268563865,13.400398860752764,Poke Place
395,10178,Berlin,52.5213,13.4096,Café Cinema,52.52431594365613,13.402400314807892,Café
396,10178,Berlin,52.5213,13.4096,Rapha Berlin,52.52760524020057,13.408639413642092,Café
397,10178,Berlin,52.5213,13.4096,Kuppelumgang Berliner Dom,52.51896599010725,13.400980681715229,Scenic Lookout
398,10178,Berlin,52.5213,13.4096,Ben Sherman,52.52518547555064,13.403314868823108,Boutique
399,10178,Berlin,52.5213,13.4096,Pho Co,52.52518411766697,13.410701751708984,Vietnamese Restaurant
400,10179,Berlin,52.5122,13.4164,Kraftwerk Berlin,52.510958262206415,13.419746160507202,Event Space
401,10179,Berlin,52.5122,13.4164,Suppengrün,52.51199198785893,13.412738915984368,Soup Place
402,10179,Berlin,52.5122,13.4164,The Dude,52.511518131540534,13.413694268491502,Hotel
403,10179,Berlin,52.5122,13.4164,Märkisches Museum,52.51398336642522,13.415012881059704,History Museum
404,10179,Berlin,52.5122,13.4164,KitKatClub,52.51126316424497,13.41675133666745,Nightclub
405,10179,Berlin,52.5122,13.4164,Catalonia Berlin Mitte,52.51157882091188,13.415780954836569,Hotel
406,10179,Berlin,52.5122,13.4164,Berliner Stadtmodelle,52.513124257450535,13.415447843252705,History Museum
407,10179,Berlin,52.5122,13.4164,Republik Berlin,52.510986117519025,13.41748259665504,Beer Garden
408,10179,Berlin,52.5122,13.4164,Bei Lydia,52.51261098130769,13.411759932377612,Russian Restaurant
409,10179,Berlin,52.5122,13.4164,OHM,52.510455474469886,13.42025578022003,Nightclub
410,10179,Berlin,52.5122,13.4164,EXIT - Live Escape Game,52.51604757593606,13.412409748441892,General Entertainment
411,10179,Berlin,52.5122,13.4164,Living Hotel Großer Kurfürst,52.51229410429268,13.408889025340613,Hotel
412,10179,Berlin,52.5122,13.4164,Tresor,52.510605658422215,13.420207500457764,Nightclub
413,10179,Berlin,52.5122,13.4164,DA Bäckerei & Café,52.51281310374011,13.411367744098063,Bakery
414,10179,Berlin,52.5122,13.4164,Holiday Inn Express,52.5157497,13.4119876,Hotel
415,10179,Berlin,52.5122,13.4164,Golden Gate,52.516029559674855,13.416618566164976,Nightclub
416,10179,Berlin,52.5122,13.4164,Tanzprobebühne Marameo,52.511639,13.409765,Dance Studio
417,10179,Berlin,52.5122,13.4164,LAPHO,52.512760415143774,13.417219519615173,Vietnamese Restaurant
418,10179,Berlin,52.5122,13.4164,The Greens,52.51548526539993,13.408987305491618,Café
419,10179,Berlin,52.5122,13.4164,Schleuse Mühlendamm,52.514742143761794,13.40992344233062,Canal Lock
420,10179,Berlin,52.5122,13.4164,B & B Hotels Alexanderplatz,52.517333610304895,13.415272115831497,Bed & Breakfast
421,10179,Berlin,52.5122,13.4164,Living Hotel Berlin Mitte,52.51209441071101,13.408289104700089,Hotel
422,10179,Berlin,52.5122,13.4164,Käseinsel,52.51264507491466,13.411745472461668,Deli / Bodega
423,10179,Berlin,52.5122,13.4164,Kater Blau,52.51186304262993,13.425768449360852,Nightclub
424,10179,Berlin,52.5122,13.4164,Reisfreude,52.511760550482805,13.416870970904801,Bistro
425,10179,Berlin,52.5122,13.4164,Theaterhaus Berlin Mitte,52.51120927845906,13.411416355717254,Indie Theater
426,10179,Berlin,52.5122,13.4164,Wonderpots Frozen Yogurt,52.518385556646415,13.415715922434426,Frozen Yogurt Shop
427,10179,Berlin,52.5122,13.4164,art'otel berlin-mitte,52.51245679672776,13.410197496414185,Hotel
428,10179,Berlin,52.5122,13.4164,Alnatura,52.510168739818035,13.408005568994326,Organic Grocery
429,10179,Berlin,52.5122,13.4164,Pampa,52.511003117627205,13.427027128887426,Rest Area
430,10179,Berlin,52.5122,13.4164,Ruine der Franziskaner-Klosterkirche,52.51840798816964,13.412450551986694,Historic Site
431,10179,Berlin,52.5122,13.4164,Radialsystem,52.510458739343875,13.428704738616943,Performing Arts Venue
432,10179,Berlin,52.5122,13.4164,Zur Letzten Instanz,52.51744940317073,13.41348584012208,German Restaurant
433,10179,Berlin,52.5122,13.4164,Park Plaza Wallstreet Berlin,52.511729,13.407784,Hotel
434,10179,Berlin,52.5122,13.4164,Tigertörtchen,52.51714999915386,13.407926093359984,Cupcake Shop
435,10179,Berlin,52.5122,13.4164,Lido Kirsons,52.51795460033649,13.41590001672932,Eastern European Restaurant
436,10179,Berlin,52.5122,13.4164,KIRSONS Alexa,52.51812532677293,13.415961025425812,Eastern European Restaurant
437,10179,Berlin,52.5122,13.4164,Nineties Berlin,52.51582322004832,13.409105997779989,Exhibit
438,10179,Berlin,52.5122,13.4164,Museum Ephraim-Palais,52.515856,13.407191,Museum
439,10179,Berlin,52.5122,13.4164,Nikolaikirchplatz,52.51670039311001,13.406839179328845,Plaza
440,10179,Berlin,52.5122,13.4164,Motel One Berlin-Alexanderplatz,52.519390187716915,13.412157520940962,Hotel
441,10179,Berlin,52.5122,13.4164,Capri By Fraser Berlin,52.513971925223146,13.404901686415545,Hotel
442,10179,Berlin,52.5122,13.4164,Singer109 - Hostel Berlin,52.516630809901876,13.425505098827808,Hostel
443,10179,Berlin,52.5122,13.4164,Bonanza Roastery,52.504155208906184,13.4201276518078,Coffee Shop
444,10179,Berlin,52.5122,13.4164,"Bronzestatue ""Heiliger St. Georg im Kampf mit dem Drachen""",52.51629022223086,13.405557792008159,Outdoor Sculpture
445,10179,Berlin,52.5122,13.4164,Mervan Bistro,52.517132,13.420219,Kebab Restaurant
446,10179,Berlin,52.5122,13.4164,LUSH,52.51984357496295,13.410409304434047,Cosmetics Shop
